0.000000, 0.000000
0.387032, 0.000000
0.723262, 0.000000
1.000000, 0.000000
1.523396, 0.000000
5.204545, 0.000000

0.000000, 0.000000
0.386698, 0.016081
0.723166, 0.011750
0.999950, 0.010004
1.523374, 0.008091
5.204544, 0.004398

0.000000, 0.000000
0.386365, 0.032162
0.723071, 0.023500
0.999900, 0.020009
1.523353, 0.016182
5.204542, 0.008796

0.000000, 0.000000
0.386031, 0.048243
0.722975, 0.035251
0.999850, 0.030013
1.523331, 0.024273
5.204540, 0.013194

0.000000, 0.000000
0.385697, 0.064324
0.722880, 0.047001
0.999800, 0.040018
1.523310, 0.032363
5.204538, 0.017592

0.000000, 0.000000
0.385363, 0.080405
0.722784, 0.058751
0.999750, 0.050022
1.523288, 0.040454
5.204536, 0.021990

0.000000, 0.000000
0.385029, 0.096486
0.722689, 0.070501
0.999700, 0.060027
1.523267, 0.048545
5.204534, 0.026388

0.000000, 0.000000
0.384696, 0.112567
0.722593, 0.082251
0.999650, 0.070031
1.523245, 0.056636
5.204533, 0.030785

0.000000, 0.000000
0.384362, 0.128648
0.722498, 0.094001
0.999600, 0.080035
1.523224, 0.064727
5.204531, 0.035183

0.000000, 0.000000
0.384028, 0.144729
0.722402, 0.105752
0.999550, 0.090040
1.523202, 0.072818
5.204529, 0.039581

0.000000, 0.000000
0.383694, 0.160810
0.722306, 0.117502
0.999500, 0.100044
1.523181, 0.080908
5.204527, 0.043979

0.000000, 0.000000
0.383361, 0.176891
0.722211, 0.129252
0.999450, 0.110049
1.523159, 0.088999
5.204525, 0.048377

0.000000, 0.000000
0.383027, 0.192971
0.722115, 0.141002
0.999400, 0.120053
1.523138, 0.097090
5.204523, 0.052775

0.000000, 0.000000
0.382693, 0.209052
0.722020, 0.152752
0.999350, 0.130058
1.523116, 0.105181
5.204521, 0.057173

0.000000, 0.000000
0.382359, 0.225133
0.721924, 0.164502
0.999301, 0.140062
1.523095, 0.113272
5.204520, 0.061571

0.000000, 0.000000
0.382026, 0.241214
0.721829, 0.176253
0.999251, 0.150067
1.523073, 0.121363
5.204518, 0.065969

0.000000, 0.000000
0.381692, 0.257295
0.721733, 0.188003
0.999201, 0.160071
1.523052, 0.129453
5.204516, 0.070367

0.000001, 0.000000
0.381358, 0.273376
0.721638, 0.199753
0.999151, 0.170075
1.523030, 0.137544
5.204514, 0.074765

0.000001, 0.000000
0.381025, 0.289457
0.721542, 0.211503
0.999101, 0.180080
1.523009, 0.145635
5.204512, 0.079163

0.000001, 0.000000
0.380691, 0.305538
0.721447, 0.223253
0.999051, 0.190084
1.522988, 0.153726
5.204510, 0.083561

0.000001, 0.000000
0.380357, 0.321619
0.721351, 0.235004
0.999001, 0.200089
1.522966, 0.161817
5.204509, 0.087958

0.000001, 0.000000
0.380023, 0.337700
0.721256, 0.246754
0.998951, 0.210093
1.522945, 0.169908
5.204507, 0.092356

0.000001, 0.000000
0.379690, 0.353781
0.721160, 0.258504
0.998901, 0.220098
1.522923, 0.177998
5.204505, 0.096754

0.000001, 0.000000
0.379356, 0.369862
0.721065, 0.270254
0.998851, 0.230102
1.522902, 0.186089
5.204503, 0.101152

0.000001, 0.000000
0.379022, 0.385943
0.720969, 0.282004
0.998802, 0.240106
1.522881, 0.194180
5.204501, 0.105550

0.000001, 0.000000
0.378689, 0.402024
0.720874, 0.293754
0.998752, 0.250111
1.522859, 0.202271
5.204499, 0.109948

0.000001, 0.000000
0.378355, 0.418105
0.720779, 0.305505
0.998702, 0.260115
1.522838, 0.210362
5.204497, 0.114346

0.000001, 0.000000
0.378021, 0.434186
0.720683, 0.317255
0.998652, 0.270120
1.522817, 0.218453
5.204496, 0.118744

0.000001, 0.000000
0.377688, 0.450267
0.720588, 0.329005
0.998602, 0.280124
1.522795, 0.226543
5.204494, 0.123142

0.000001, 0.000000
0.377354, 0.466348
0.720492, 0.340755
0.998552, 0.290129
1.522774, 0.234634
5.204492, 0.127540

0.000002, 0.000000
0.377020, 0.482429
0.720397, 0.352505
0.998502, 0.300133
1.522753, 0.242725
5.204490, 0.131938

0.000002, 0.000000
0.376687, 0.498510
0.720301, 0.364255
0.998453, 0.310137
1.522731, 0.250816
5.204488, 0.136336

0.000002, 0.000000
0.376353, 0.514591
0.720206, 0.376006
0.998403, 0.320142
1.522710, 0.258907
5.204486, 0.140734

0.000002, 0.000000
0.376019, 0.530671
0.720110, 0.387756
0.998353, 0.330146
1.522689, 0.266998
5.204485, 0.145131

0.000002, 0.000000
0.375686, 0.546752
0.720015, 0.399506
0.998303, 0.340151
1.522667, 0.275088
5.204483, 0.149529

0.000002, 0.000000
0.375352, 0.562833
0.719920, 0.411256
0.998253, 0.350155
1.522646, 0.283179
5.204481, 0.153927

0.000002, 0.000000
0.375018, 0.578914
0.719824, 0.423006
0.998203, 0.360160
1.522625, 0.291270
5.204479, 0.158325

0.000002, 0.000000
0.374685, 0.594995
0.719729, 0.434756
0.998154, 0.370164
1.522603, 0.299361
5.204477, 0.162723

0.000003, 0.000000
0.374351, 0.611076
0.719633, 0.446507
0.998104, 0.380168
1.522582, 0.307452
5.204475, 0.167121

0.000003, 0.000000
0.374017, 0.627157
0.719538, 0.458257
0.998054, 0.390173
1.522561, 0.315543
5.204473, 0.171519

0.000003, 0.000000
0.373684, 0.643238
0.719443, 0.470007
0.998004, 0.400177
1.522540, 0.323633
5.204472, 0.175917

0.000003, 0.000000
0.373350, 0.659319
0.719347, 0.481757
0.997954, 0.410182
1.522518, 0.331724
5.204470, 0.180315

0.000003, 0.000000
0.373016, 0.675400
0.719252, 0.493507
0.997905, 0.420186
1.522497, 0.339815
5.204468, 0.184713

0.000003, 0.000000
0.372683, 0.691481
0.719156, 0.505257
0.997855, 0.430191
1.522476, 0.347906
5.204466, 0.189111

0.000003, 0.000000
0.372349, 0.707562
0.719061, 0.517008
0.997805, 0.440195
1.522455, 0.355997
5.204464, 0.193509

0.000004, 0.000000
0.372016, 0.723643
0.718966, 0.528758
0.997755, 0.450200
1.522433, 0.364088
5.204462, 0.197907

0.000004, 0.000000
0.371682, 0.739724
0.718870, 0.540508
0.997706, 0.460204
1.522412, 0.372178
5.204461, 0.202304

0.000004, 0.000000
0.371348, 0.755805
0.718775, 0.552258
0.997656, 0.470208
1.522391, 0.380269
5.204459, 0.206702

0.000004, 0.000000
0.371015, 0.771886
0.718680, 0.564008
0.997606, 0.480213
1.522370, 0.388360
5.204457, 0.211100

0.000004, 0.000000
0.370681, 0.787967
0.718584, 0.575758
0.997556, 0.490217
1.522348, 0.396451
5.204455, 0.215498

0.000004, 0.000000
0.370348, 0.804048
0.718489, 0.587509
0.997507, 0.500222
1.522327, 0.404542
5.204453, 0.219896

0.000005, 0.000000
0.370014, 0.820129
0.718394, 0.599259
0.997457, 0.510226
1.522306, 0.412632
5.204451, 0.224294

0.000005, 0.000000
0.369680, 0.836209
0.718298, 0.611009
0.997407, 0.520230
1.522285, 0.420723
5.204449, 0.228692

0.000005, 0.000000
0.369347, 0.852290
0.718203, 0.622759
0.997357, 0.530235
1.522264, 0.428814
5.204448, 0.233090

0.000005, 0.000000
0.369013, 0.868371
0.718108, 0.634509
0.997308, 0.540239
1.522243, 0.436905
5.204446, 0.237488

0.000005, 0.000000
0.368680, 0.884452
0.718012, 0.646259
0.997258, 0.550244
1.522221, 0.444996
5.204444, 0.241886

0.000006, 0.000000
0.368346, 0.900533
0.717917, 0.658010
0.997208, 0.560248
1.522200, 0.453087
5.204442, 0.246284

0.000006, 0.000000
0.368013, 0.916614
0.717822, 0.669760
0.997159, 0.570253
1.522179, 0.461177
5.204440, 0.250682

0.000006, 0.000000
0.367679, 0.932695
0.717726, 0.681510
0.997109, 0.580257
1.522158, 0.469268
5.204438, 0.255080

0.000006, 0.000000
0.367346, 0.948776
0.717631, 0.693260
0.997059, 0.590261
1.522137, 0.477359
5.204437, 0.259477

0.000006, 0.000000
0.367012, 0.964857
0.717536, 0.705010
0.997010, 0.600266
1.522116, 0.485450
5.204435, 0.263875

0.000007, 0.000000
0.366678, 0.980938
0.717440, 0.716760
0.996960, 0.610270
1.522095, 0.493541
5.204433, 0.268273

0.000007, 0.000000
0.366345, 0.997019
0.717345, 0.728511
0.996910, 0.620275
1.522073, 0.501632
5.204431, 0.272671

0.000007, 0.000000
0.366011, 1.013100
0.717250, 0.740261
0.996861, 0.630279
1.522052, 0.509722
5.204429, 0.277069

0.000007, 0.000000
0.365678, 1.029181
0.717155, 0.752011
0.996811, 0.640284
1.522031, 0.517813
5.204427, 0.281467

0.000007, 0.000000
0.365344, 1.045262
0.717059, 0.763761
0.996761, 0.650288
1.522010, 0.525904
5.204425, 0.285865

0.000008, 0.000000
0.365011, 1.061343
0.716964, 0.775511
0.996712, 0.660292
1.521989, 0.533995
5.204424, 0.290263

0.000008, 0.000000
0.364677, 1.077424
0.716869, 0.787261
0.996662, 0.670297
1.521968, 0.542086
5.204422, 0.294661

0.000008, 0.000000
0.364344, 1.093504
0.716773, 0.799012
0.996612, 0.680301
1.521947, 0.550176
5.204420, 0.299059

0.000008, 0.000000
0.364010, 1.109585
0.716678, 0.810762
0.996563, 0.690306
1.521926, 0.558267
5.204418, 0.303457

0.000009, 0.000000
0.363677, 1.125666
0.716583, 0.822512
0.996513, 0.700310
1.521905, 0.566358
5.204416, 0.307855

0.000009, 0.000000
0.363343, 1.141747
